2223800	+	1,0,0,0
2225319	-	1,0,0,0
2226981	+	1,0,0,0
2228482	-	1,0,0,0
2228518	+	1,0,0,0
2229216	+	0,0,1,0
2229689	+	0,0,1,0
2231997	+	1,0,0,0
2238588	-	0,1,0,0
2239731	-	1,0,0,0
2241820	-	1,0,0,0
2241782	+	1,0,0,0
2241904	+	0,1,0,0
2244952	-	1,0,0,0
2246581	-	0,1,0,0
2246659	-	1,0,0,0
2247562	-	0,0,1,0
2247989	-	1,0,0,0
2248002	+	1,0,0,0
2260462	-	0,0,1,0
2261616	-	1,0,0,0
2263049	+	1,0,0,0
2264249	+	1,0,0,0
2265820	+	1,0,0,0
2267833	+	1,0,0,0
2270336	+	1,0,0,0
2271923	+	0,0,1,0
2276419	-	0,1,0,0
2276487	-	1,0,0,0
2276510	+	0,0,0,1
2278565	-	1,0,0,0
2280463	+	1,0,0,0
2281989	-	1,0,0,0
2281986	+	1,0,0,0
2284228	+	0,1,0,0
2288387	+	1,0,0,0
2301599	-	1,0,0,0
2290247	+	0,0,0,1
2301883	+	1,0,0,0
2302042	+	0,0,1,0
2304827	-	1,0,0,0
2306689	-	1,0,0,0
2310849	-	0,1,0,0
2311161	-	1,0,0,0
2311107	+	1,0,0,0
2311440	+	1,0,0,0
2313642	+	0,0,1,0
2318150	-	0,1,0,0
2319134	-	1,0,0,0
2325524	-	0,0,1,0
2337479	-	1,0,0,0
2337562	+	1,0,0,0
2342781	+	1,0,0,0
2345087	+	0,0,1,0
2347544	-	1,0,0,0
2350472	-	1,0,0,0
2350631	+	1,0,0,0
2355575	+	1,0,0,0
2361676	-	1,0,0,0
2362467	-	1,0,0,0
2363708	+	1,0,0,0
2363836	+	0,1,0,0
2370293	+	0,0,1,0
2371593	-	1,0,0,0
2375024	-	0,0,1,0
2378686	-	0,1,0,0
2379074	-	0,1,0,0
2379584	-	1,0,0,0
2379605	+	1,0,0,0
2380465	+	0,0,1,0
2383427	+	0,0,0,1
2403399	-	1,0,0,0
2403463	+	0,0,0,1
2403835	-	0,0,1,0
2403849	-	0,0,1,0
2404841	-	1,0,0,0
2405532	+	1,0,0,0
2409400	-	1,0,0,0
2410667	-	0,1,0,0
2411776	-	1,0,0,0
2411270	+	1,0,0,0
2418531	-	1,0,0,0
2418615	+	1,0,0,0
2419322	+	0,1,0,0
2424858	-	0,1,0,0
2425959	-	1,0,0,0
2428820	-	0,1,0,0
2430039	-	0,0,1,0
2430054	-	0,0,1,0
2431997	-	0,1,0,0
2432294	-	0,0,1,0
2433345	-	0,0,1,0
2434913	-	0,0,1,0
2435910	-	1,0,0,0
2435932	+	1,0,0,0
2439662	-	1,0,0,0
2439762	+	1,0,0,0
2446493	-	1,0,0,0
2446472	+	1,0,0,0
2447737	-	0,0,1,0
2448062	-	1,0,0,0
2454937	-	0,1,0,0
2458530	-	1,0,0,0
2458846	-	0,0,1,0
2459284	-	1,0,0,0
2459228	+	1,0,0,0
2463106	-	0,1,0,0
2463156	-	0,1,0,0
2463234	-	1,0,0,0
2463297	+	1,0,0,0
2464327	+	0,1,0,0
2465330	+	0,0,1,0
2468754	-	0,0,0,1
2468749	+	1,0,0,0
2474296	+	1,0,0,0
2481653	+	1,0,0,0
2486314	-	0,0,0,1
2493355	-	1,0,0,0
2493516	+	1,0,0,0
2494798	+	1,0,0,0
2496377	-	1,0,0,0
2497916	+	0,0,1,0
2507953	-	1,0,0,0
2507478	+	1,0,0,0
2508984	+	1,0,0,0
2510874	-	1,0,0,0
2511032	+	1,0,0,0
2515988	-	1,0,0,0
2516277	-	1,0,0,0
2516430	+	1,0,0,0
2518794	-	0,1,0,0
2518805	-	1,0,0,0
2518943	+	1,0,0,0
2520586	-	1,0,0,0
2523352	+	0,0,1,0
2523618	+	0,0,1,0
2524949	+	1,0,0,0
2529573	-	1,0,0,0
2529447	+	1,0,0,0
2530366	+	1,0,0,0
2531624	+	0,1,0,0
2533475	+	0,0,1,0
2533633	+	0,0,1,0
2535340	-	1,0,0,0
2535330	+	1,0,0,0
2535613	+	0,0,1,0
2541579	-	1,0,0,0
2542692	-	0,1,0,0
2543696	-	1,0,0,0
2543669	+	1,0,0,0
2550184	-	1,0,0,0
2550268	+	1,0,0,0
2556832	-	0,1,0,0
2556859	-	1,0,0,0
2555335	+	0,0,0,1
2561603	+	1,0,0,0
2562029	+	0,0,1,0
2576520	-	0,1,0,0
2576815	-	1,0,0,0
2576541	+	1,0,0,0
2583591	+	1,0,0,0
2588991	-	1,0,0,0
2588915	+	1,0,0,0
2594785	-	0,1,0,0
2595803	-	0,1,0,0
2597805	-	1,0,0,0
2597902	+	1,0,0,0
2613937	-	1,0,0,0
2613843	+	1,0,0,0
2614049	+	0,1,0,0
2618930	-	1,0,0,0
2619053	+	1,0,0,0
2619176	+	0,1,0,0
2621000	+	0,1,0,0
2627275	+	1,0,0,0
2627807	+	1,0,0,0
2628344	+	1,0,0,0
2632128	-	1,0,0,0
2632220	+	1,0,0,0
2638663	-	0,1,0,0
2642935	-	0,1,0,0
2650346	-	1,0,0,0
2650491	+	1,0,0,0
2651476	-	1,0,0,0
2651558	+	1,0,0,0
2651798	-	1,0,0,0
2651860	+	1,0,0,0
2651880	+	0,1,0,0
2660221	-	0,1,0,0
2659789	+	0,0,0,1
2661368	-	1,0,0,0
2661373	+	1,0,0,0
2661428	+	0,1,0,0
2663437	+	1,0,0,0
2666989	-	1,0,0,0
2671344	+	1,0,0,0
2683593	-	1,0,0,0
2683820	+	1,0,0,0
2689144	-	1,0,0,0
2689362	-	1,0,0,0
2693610	-	1,0,0,0
2696613	-	1,0,0,0
2696443	+	1,0,0,0
2696730	+	0,1,0,0
2698397	-	1,0,0,0
2698543	+	1,0,0,0
2699834	-	0,1,0,0
2708110	-	0,1,0,0
2708251	-	0,1,0,0
2708359	-	1,0,0,0
2704995	+	0,0,0,1
2705130	+	0,0,0,1
2708415	+	1,0,0,0
2710823	-	1,0,0,0
2710901	+	1,0,0,0
2713701	+	1,0,0,0
2713811	+	0,0,1,0
2714542	-	1,0,0,0
2714709	+	1,0,0,0
2716575	-	0,1,0,0
2716688	-	1,0,0,0
2716707	+	1,0,0,0
2717954	+	0,1,0,0
2720140	+	0,0,1,0
2723832	-	1,0,0,0
2723858	+	0,0,0,1
2729355	-	0,1,0,0
2729470	-	1,0,0,0
2732316	-	0,1,0,0
2734995	-	1,0,0,0
2733983	+	1,0,0,0
2734093	+	0,1,0,0
2735112	+	1,0,0,0
2735147	+	0,1,0,0
2735603	+	0,1,0,0
2739222	-	1,0,0,0
2739371	+	1,0,0,0
2739845	+	0,1,0,0
2744275	-	0,1,0,0
2745875	-	1,0,0,0
2748767	-	1,0,0,0
2748732	+	1,0,0,0
2748788	+	0,1,0,0
2751491	+	0,1,0,0
2752769	-	1,0,0,0
2752855	+	1,0,0,0
2753608	+	0,1,0,0
2754156	+	1,0,0,0
2756679	-	1,0,0,0
2763486	-	0,1,0,0
2763503	-	1,0,0,0
2763919	+	1,0,0,0
2764660	+	0,0,1,0
2765415	-	0,1,0,0
2765476	-	0,0,0,1
2770027	-	0,0,1,0
2771238	-	1,0,0,0
2771309	+	1,0,0,0
2773667	-	0,0,0,1
2779622	-	0,0,1,0
2786888	-	0,0,0,1
2786950	+	1,0,0,0
2788933	+	0,0,1,0
2794834	-	0,0,1,0
2795106	-	1,0,0,0
2795126	+	1,0,0,0
2796578	-	1,0,0,0
2798113	-	1,0,0,0
2798143	+	1,0,0,0
2798679	+	1,0,0,0
2800958	-	0,0,0,1
2802772	+	1,0,0,0
2807592	+	1,0,0,0
2813087	-	0,0,1,0
2814684	-	0,0,1,0
2814896	-	0,0,1,0
2816722	-	1,0,0,0
2812825	+	1,0,0,0
2817294	-	0,1,0,0
2820111	-	1,0,0,0
2821839	-	0,1,0,0
2822380	-	0,1,0,0
2822435	-	1,0,0,0
2823628	-	1,0,0,0
2823814	+	1,0,0,0
2827011	+	1,0,0,0
2830331	-	1,0,0,0
2837307	-	1,0,0,0
2850801	+	0,0,1,0
2851496	+	0,0,1,0
2855047	+	1,0,0,0
2859277	-	1,0,0,0
2859416	+	1,0,0,0
2860457	+	0,0,1,0
2866139	-	0,0,1,0
2868640	-	0,0,1,0
2870922	-	0,1,0,0
2871409	-	0,0,1,0
2874391	-	1,0,0,0
2889984	-	1,0,0,0
2890213	+	1,0,0,0
2903463	-	1,0,0,0
2907741	-	0,1,0,0
2911851	-	0,0,1,0
2912299	-	0,0,1,0
2913050	-	1,0,0,0
2912783	+	1,0,0,0
2912986	+	0,1,0,0
2922545	-	0,1,0,0
2923334	-	1,0,0,0
2923342	+	1,0,0,0
2924295	+	0,1,0,0
2926125	+	1,0,0,0
2928907	+	1,0,0,0
2929057	+	0,1,0,0
2931244	-	0,0,1,0
2936741	+	0,0,1,0
2941234	-	1,0,0,0
2941214	+	1,0,0,0
2945280	-	1,0,0,0
2945232	+	1,0,0,0
2945405	+	0,1,0,0
2947206	-	1,0,0,0
2947199	+	1,0,0,0
2961275	-	1,0,0,0
2967008	-	1,0,0,0
2967687	+	1,0,0,0
2969261	+	1,0,0,0
2969588	+	0,1,0,0
2972581	-	0,0,1,0
2974071	-	1,0,0,0
2974210	-	1,0,0,0
2974406	-	1,0,0,0
2974592	+	1,0,0,0
2976948	-	1,0,0,0
2978731	-	1,0,0,0
2980231	-	1,0,0,0
2982208	-	1,0,0,0
2983634	-	1,0,0,0
2997090	-	1,0,0,0
2998276	-	1,0,0,0
3003868	-	1,0,0,0
3013241	-	1,0,0,0
3013081	+	1,0,0,0
3023691	-	0,0,0,1
3031064	+	1,0,0,0
3034346	-	0,1,0,0
3037818	-	1,0,0,0
3037845	+	1,0,0,0
3039284	-	1,0,0,0
3039305	+	1,0,0,0
3041214	-	1,0,0,0
3041675	-	1,0,0,0
3041662	+	1,0,0,0
3048797	-	1,0,0,0
3053494	-	1,0,0,0
3053512	+	1,0,0,0
3053782	+	0,0,1,0
3053997	+	0,1,0,0
3054874	+	1,0,0,0
3056477	-	1,0,0,0
3057374	-	1,0,0,0
3057479	-	1,0,0,0
3057752	+	1,0,0,0
3065038	+	0,0,0,1
3066148	-	0,1,0,0
3066857	-	0,1,0,0
3067893	-	1,0,0,0
3071844	-	0,1,0,0
3071964	-	0,1,0,0
3072186	-	0,0,1,0
3073251	-	0,0,1,0
3079736	-	1,0,0,0
3079870	+	1,0,0,0
3084431	-	1,0,0,0
3084590	+	1,0,0,0
3086213	+	1,0,0,0
3089131	+	1,0,0,0
3089520	+	0,0,1,0
3093084	+	1,0,0,0
3101123	-	1,0,0,0
3101011	+	1,0,0,0
3101492	+	0,0,1,0
3101997	-	0,0,0,1
3103674	+	1,0,0,0
3107280	-	1,0,0,0
3107550	+	1,0,0,0
3108325	+	0,1,0,0
3111970	-	0,0,1,0
3117301	-	1,0,0,0
3109249	+	0,0,0,1
3126098	-	1,0,0,0
3119008	+	0,0,0,1
3126226	+	1,0,0,0
3136631	-	1,0,0,0
3136723	+	1,0,0,0
3139525	-	0,0,1,0
3141024	-	0,0,1,0
3144309	-	1,0,0,0
3145788	-	1,0,0,0
3145885	+	1,0,0,0
3147517	-	1,0,0,0
3147659	+	1,0,0,0
3150037	-	1,0,0,0
3150231	+	1,0,0,0
3153211	-	1,0,0,0
3153326	+	1,0,0,0
3154551	+	0,1,0,0
3156212	-	0,0,0,1
3160938	-	0,0,1,0
3164042	-	1,0,0,0
3160727	+	0,0,0,1
3165767	-	1,0,0,0
3166583	-	1,0,0,0
3167730	-	1,0,0,0
3170527	+	1,0,0,0
3171143	+	0,1,0,0
3175050	-	0,0,1,0
3175536	-	0,0,1,0
3176320	-	0,1,0,0
3176375	-	1,0,0,0
3175889	+	1,0,0,0
3177740	+	1,0,0,0
3180447	+	1,0,0,0
3182739	-	1,0,0,0
3182821	+	1,0,0,0
3182836	+	0,1,0,0
3190025	-	1,0,0,0
3192886	-	1,0,0,0
3193261	-	0,1,0,0
3197822	-	0,0,1,0
3199058	-	1,0,0,0
3199108	+	1,0,0,0
3199889	+	0,1,0,0
3202658	-	1,0,0,0
3202607	+	1,0,0,0
3202678	+	0,1,0,0
3208806	-	1,0,0,0
3208669	+	1,0,0,0
3208739	+	0,1,0,0
3210497	+	0,0,1,0
3214528	-	1,0,0,0
3217482	+	1,0,0,0
3219276	-	1,0,0,0
3219460	+	1,0,0,0
3229647	+	1,0,0,0
3233942	-	1,0,0,0
3235305	+	1,0,0,0
3236397	+	0,1,0,0
3237886	+	1,0,0,0
3239800	-	1,0,0,0
3241632	-	0,0,1,0
3242808	-	1,0,0,0
3244647	+	1,0,0,0
3245628	+	1,0,0,0
3246911	+	1,0,0,0
3249007	+	0,1,0,0
3250286	+	1,0,0,0
3252301	-	1,0,0,0
3268614	-	1,0,0,0
3273258	+	1,0,0,0
3274995	+	1,0,0,0
3276344	-	0,0,1,0
3276345	-	0,0,1,0
3276726	-	1,0,0,0
3287927	-	0,0,0,1
3291590	-	1,0,0,0
3291392	+	1,0,0,0
3296165	-	1,0,0,0
3296933	-	1,0,0,0
3296931	+	1,0,0,0
3297957	-	1,0,0,0
3299633	-	1,0,0,0
3301454	+	1,0,0,0
3303881	-	1,0,0,0
3306720	-	0,0,1,0
3309808	-	0,1,0,0
3316197	-	1,0,0,0
3311057	+	0,0,0,1
3316396	-	1,0,0,0
3316219	+	1,0,0,0
3316583	+	0,1,0,0
3318317	-	0,0,1,0
3318394	-	1,0,0,0
3320612	-	0,1,0,0
3326358	-	0,0,1,0
3326873	-	1,0,0,0
3325782	+	1,0,0,0
3326959	+	1,0,0,0
3328704	-	0,0,1,0
3328983	-	0,0,1,0
3331538	-	1,0,0,0
3331535	+	1,0,0,0
3334685	-	0,0,1,0
3338265	-	1,0,0,0
3338234	+	1,0,0,0
3346448	+	1,0,0,0
3351070	-	1,0,0,0
3348600	+	1,0,0,0
3352084	+	1,0,0,0
3352534	+	0,1,0,0
3364973	+	1,0,0,0
3365790	-	0,0,0,1
3367876	-	0,0,1,0
3372539	-	1,0,0,0
3375587	-	1,0,0,0
3376829	-	1,0,0,0
3378080	-	1,0,0,0
3378149	+	1,0,0,0
3378676	+	0,1,0,0
3382493	-	1,0,0,0
3382700	+	1,0,0,0
3384190	-	1,0,0,0
3386966	+	1,0,0,0
3390155	-	1,0,0,0
3396369	-	0,0,1,0
3399376	-	0,1,0,0
3401444	-	1,0,0,0
3401253	+	1,0,0,0
3403162	+	1,0,0,0
3405354	+	1,0,0,0
3408269	+	1,0,0,0
3410612	+	1,0,0,0
3416941	+	1,0,0,0
3421560	-	0,1,0,0
3426961	-	0,1,0,0
3427070	-	1,0,0,0
3427234	+	1,0,0,0
3429996	-	0,1,0,0
3430624	-	0,0,1,0
3431654	-	1,0,0,0
3431673	+	1,0,0,0
3436024	+	1,0,0,0
3437149	-	0,1,0,0
3437559	-	1,0,0,0
3440586	-	0,0,1,0
3446245	-	0,1,0,0
3446474	-	0,0,1,0
3451463	-	1,0,0,0
3464769	-	0,1,0,0
3465021	-	1,0,0,0
3465002	+	0,0,0,1
3472641	-	0,1,0,0
3474528	-	0,0,1,0
3474562	-	0,1,0,0
3475489	-	0,1,0,0
3475547	-	1,0,0,0
3475495	+	1,0,0,0
3476580	-	0,1,0,0
3479257	-	1,0,0,0
3479241	+	1,0,0,0
3482000	+	0,0,1,0
3483973	-	1,0,0,0
3483976	+	1,0,0,0
3488243	-	0,1,0,0
3489669	-	1,0,0,0
3490397	-	1,0,0,0
3490543	+	1,0,0,0
3492010	+	1,0,0,0
3495493	+	0,0,1,0
3495770	+	0,0,1,0
3497463	+	1,0,0,0
3502048	+	1,0,0,0
3510388	-	1,0,0,0
3514007	-	0,1,0,0
3515620	-	0,0,1,0
3517188	-	0,1,0,0
3517402	-	1,0,0,0
3520847	+	1,0,0,0
3524253	-	1,0,0,0
3524260	+	1,0,0,0
3530702	+	1,0,0,0
3534971	-	1,0,0,0
3534660	+	1,0,0,0
3538081	+	1,0,0,0
3542896	-	1,0,0,0
3543205	+	1,0,0,0
3544428	+	1,0,0,0
3550531	-	1,0,0,0
3550761	+	1,0,0,0
3556154	-	1,0,0,0
3559882	-	1,0,0,0
3559930	+	1,0,0,0
3564026	-	0,0,1,0
3572960	-	1,0,0,0
3572683	+	1,0,0,0
3575665	-	0,1,0,0
3576834	-	1,0,0,0
3576860	+	0,0,0,1
3578851	-	1,0,0,0
3579038	-	1,0,0,0
3584876	-	1,0,0,0
3584944	+	1,0,0,0
3586368	-	0,0,1,0
3590448	-	1,0,0,0
3595767	-	1,0,0,0
3597784	-	1,0,0,0
3598885	-	0,1,0,0
3599026	-	0,1,0,0
3602401	-	1,0,0,0
3602351	+	1,0,0,0
3603631	-	1,0,0,0
3603724	+	1,0,0,0
3604465	+	1,0,0,0
3607043	-	1,0,0,0
3607144	+	1,0,0,0
3607941	+	0,1,0,0
3609781	-	1,0,0,0
3609872	+	1,0,0,0
3616561	+	1,0,0,0
3617186	-	0,0,0,1
3628951	-	1,0,0,0
3635459	-	0,1,0,0
3635526	-	1,0,0,0
3635428	+	1,0,0,0
3635602	+	0,1,0,0
3637868	-	1,0,0,0
3637961	+	1,0,0,0
3638008	+	0,1,0,0
3638862	+	1,0,0,0
3643271	-	1,0,0,0
3643348	+	1,0,0,0
3646004	-	1,0,0,0
3651972	+	1,0,0,0
3654813	-	1,0,0,0
3654984	+	1,0,0,0
3655824	+	1,0,0,0
3662644	-	0,1,0,0
3663863	-	1,0,0,0
3662800	+	1,0,0,0
3662888	+	0,0,1,0
3663873	+	1,0,0,0
3665630	-	1,0,0,0
3667573	+	1,0,0,0
3667594	+	0,1,0,0
3671355	+	1,0,0,0
3672783	+	1,0,0,0
3676402	-	1,0,0,0
3677320	+	1,0,0,0
3681520	-	1,0,0,0
3683669	-	0,1,0,0
3684225	-	0,0,1,0
3684327	-	0,0,1,0
3694386	-	1,0,0,0
3694375	+	1,0,0,0
3694421	+	0,1,0,0
3698118	-	1,0,0,0
3698160	+	1,0,0,0
3705893	-	1,0,0,0
3705911	+	1,0,0,0
3706720	-	1,0,0,0
3706874	-	0,0,1,0
3708605	-	1,0,0,0
3711033	-	1,0,0,0
3710766	+	1,0,0,0
3714534	-	1,0,0,0
3714524	+	1,0,0,0
3715311	+	1,0,0,0
3717119	-	1,0,0,0
3717455	+	1,0,0,0
3717912	+	1,0,0,0
3720573	-	0,0,1,0
3722588	-	0,0,1,0
3723376	-	1,0,0,0
3723815	-	1,0,0,0
3727986	-	0,0,1,0
3728855	-	1,0,0,0
3729093	+	1,0,0,0
3730805	-	0,0,0,1
3735263	-	1,0,0,0
3737698	+	1,0,0,0
3739861	-	0,0,1,0
3740562	-	1,0,0,0
3750015	+	1,0,0,0
3754557	-	1,0,0,0
3757964	-	0,0,1,0
3759998	-	1,0,0,0
3764113	-	0,0,0,1
3769833	-	1,0,0,0
3770213	+	1,0,0,0
3774468	-	0,1,0,0
3774659	-	1,0,0,0
3774678	+	1,0,0,0
3775313	+	1,0,0,0
3779223	+	1,0,0,0
3782990	-	0,0,1,0
3783076	-	1,0,0,0
3783004	+	1,0,0,0
3785975	+	0,0,1,0
3788898	-	0,0,1,0
3790148	-	0,0,1,0
3790693	-	1,0,0,0
3791706	-	1,0,0,0
3791777	+	1,0,0,0
3803853	-	0,0,1,0
3806261	-	1,0,0,0
3806532	+	1,0,0,0
3807433	+	0,0,1,0
3809199	-	1,0,0,0
3810018	-	0,0,1,0
3810599	-	1,0,0,0
3810725	+	1,0,0,0
3813796	-	0,1,0,0
3814602	-	1,0,0,0
3814672	+	1,0,0,0
3819410	+	1,0,0,0
3820118	-	0,0,0,1
3827176	-	1,0,0,0
3826944	+	1,0,0,0
3828455	+	1,0,0,0
3834221	+	1,0,0,0
3834246	+	0,1,0,0
3836237	+	1,0,0,0
3838038	-	1,0,0,0
3841933	+	1,0,0,0
3848767	-	0,1,0,0
3851039	-	1,0,0,0
3851279	-	1,0,0,0
3851361	+	1,0,0,0
3854436	-	1,0,0,0
3854419	+	1,0,0,0
3858277	+	1,0,0,0
3864366	-	1,0,0,0
3865540	-	1,0,0,0
3865552	+	1,0,0,0
3865632	+	0,1,0,0
3867325	-	1,0,0,0
3875518	-	1,0,0,0
3878174	-	0,0,1,0
3881903	-	0,1,0,0
3881983	-	1,0,0,0
3882138	+	1,0,0,0
3882264	+	0,1,0,0
3884775	+	1,0,0,0
3886435	+	1,0,0,0
3891744	-	0,0,0,1
3891867	-	0,0,0,1
3894661	-	1,0,0,0
3902442	+	0,0,0,1
3909591	-	1,0,0,0
3912383	-	0,0,1,0
3913243	-	1,0,0,0
3920547	-	1,0,0,0
3920628	+	0,0,0,1
3921731	-	1,0,0,0
3921364	+	0,0,0,1
3923702	-	0,1,0,0
3924499	-	1,0,0,0
3925156	+	1,0,0,0
3929152	-	1,0,0,0
3929127	+	1,0,0,0
3931350	+	1,0,0,0
3931419	+	0,0,1,0
3933993	+	0,0,1,0
3939376	-	1,0,0,0
3939537	+	1,0,0,0
3939655	+	0,1,0,0
3946339	-	0,1,0,0
3946564	-	0,0,1,0
3946053	+	1,0,0,0
3946074	+	0,1,0,0
3948314	+	1,0,0,0
3955886	-	1,0,0,0
3955940	+	1,0,0,0
3957863	-	0,1,0,0
3958002	-	1,0,0,0
3958674	+	1,0,0,0
3963653	-	1,0,0,0
3963397	+	1,0,0,0
3963674	+	0,1,0,0
3967910	+	0,0,1,0
3978847	+	1,0,0,0
3980189	+	0,0,1,0
3980386	+	0,1,0,0
3984325	+	1,0,0,0
3984456	+	0,1,0,0
3988961	-	1,0,0,0
3988798	+	1,0,0,0
3988976	+	0,1,0,0
3989023	+	0,1,0,0
3992105	-	1,0,0,0
3992515	+	1,0,0,0
3999090	+	1,0,0,0
4002738	-	1,0,0,0
4002777	+	1,0,0,0
4002801	+	0,1,0,0
4007095	-	1,0,0,0
4007049	+	1,0,0,0
4007125	+	0,1,0,0
4010877	-	1,0,0,0
4010910	+	1,0,0,0
4014225	-	0,1,0,0
4014248	-	1,0,0,0
4014023	+	1,0,0,0
4015323	+	1,0,0,0
4016852	+	0,1,0,0
4019787	+	0,0,1,0
4022895	-	0,1,0,0
4023070	-	1,0,0,0
4022836	+	1,0,0,0
4022996	+	0,1,0,0
4029035	-	1,0,0,0
4029074	+	1,0,0,0
4029154	+	0,1,0,0
4032414	+	0,0,1,0
4033260	+	1,0,0,0
4033379	+	0,1,0,0
4040164	-	1,0,0,0
4040071	+	1,0,0,0
4041276	+	0,0,1,0
4044649	-	1,0,0,0
4044453	+	1,0,0,0
4047923	+	0,1,0,0
4048816	-	1,0,0,0
4048850	+	1,0,0,0
4049060	+	0,1,0,0
4049331	+	1,0,0,0
4049347	+	0,1,0,0
4051800	-	0,1,0,0
4054548	-	0,1,0,0
4056129	-	0,1,0,0
4056242	-	1,0,0,0
4056350	+	1,0,0,0
4068562	+	0,0,0,1
4071653	-	1,0,0,0
4072669	+	1,0,0,0
4077735	+	1,0,0,0
4079383	-	0,0,1,0
4083984	-	1,0,0,0
4083962	+	1,0,0,0
4091032	+	0,0,0,1
4092180	+	0,0,0,1
4098783	+	1,0,0,0
4099647	+	1,0,0,0
4100810	+	1,0,0,0
4103708	-	0,1,0,0
4103983	-	0,1,0,0
4104056	-	1,0,0,0
4103809	+	1,0,0,0
4104473	+	1,0,0,0
4104886	+	0,0,1,0
4105069	+	0,0,1,0
4106829	+	1,0,0,0
4107901	+	1,0,0,0
4109592	-	0,1,0,0
4110259	-	1,0,0,0
4110201	+	1,0,0,0
4110369	+	0,0,1,0
4110952	+	0,1,0,0
4112519	-	1,0,0,0
4115630	-	0,0,1,0
4116183	-	1,0,0,0
4114887	+	0,0,0,1
4116451	+	1,0,0,0
4117378	-	0,1,0,0
4122532	-	1,0,0,0
4120312	+	0,0,0,1
4124878	+	1,0,0,0
4124935	+	0,1,0,0
4126552	-	0,1,0,0
4126579	-	1,0,0,0
4126659	+	1,0,0,0
4130574	+	1,0,0,0
4131769	+	0,1,0,0
4131789	-	0,0,0,1
4148377	-	0,1,0,0
4151210	-	1,0,0,0
4152922	-	0,1,0,0
4153217	-	1,0,0,0
4152907	+	1,0,0,0
4156480	+	0,1,0,0
4158844	-	0,1,0,0
4159080	-	1,0,0,0
4158869	+	1,0,0,0
4159103	+	0,1,0,0
4159482	+	0,0,1,0
4160946	-	0,0,1,0
4161304	-	1,0,0,0
4161423	+	1,0,0,0
4164388	+	1,0,0,0
4164507	+	0,1,0,0
4170058	+	1,0,0,0
4173129	-	1,0,0,0
4173405	+	1,0,0,0
4175201	+	0,1,0,0
4176378	+	0,1,0,0
4177647	+	0,1,0,0
4188340	-	0,0,0,1
4188509	-	0,0,1,0
4188662	-	0,1,0,0
4194323	-	0,1,0,0
4194884	-	0,1,0,0
4194975	-	1,0,0,0
4194709	+	1,0,0,0
4198200	+	0,1,0,0
4205592	-	1,0,0,0
4205883	+	1,0,0,0
4205996	+	0,1,0,0
4212435	-	1,0,0,0
4211241	+	1,0,0,0
4212257	+	1,0,0,0
4213428	+	1,0,0,0
4221675	-	1,0,0,0
4221808	+	1,0,0,0
4225622	+	1,0,0,0
4228301	-	1,0,0,0
4228359	+	1,0,0,0
4231543	-	1,0,0,0
4231228	+	1,0,0,0
4231355	+	0,1,0,0
4238324	+	1,0,0,0
4244487	-	1,0,0,0
4244761	+	1,0,0,0
4248581	-	0,0,0,1
4250506	+	1,0,0,0
4254621	-	1,0,0,0
4254377	+	1,0,0,0
4254481	+	0,1,0,0
4257203	+	1,0,0,0
4258053	-	1,0,0,0
4259615	+	1,0,0,0
4262326	-	1,0,0,0
4262306	+	1,0,0,0
4265106	+	0,1,0,0
4267385	+	1,0,0,0
4268032	+	0,0,1,0
4271955	-	1,0,0,0
4272107	+	1,0,0,0
4272122	+	0,1,0,0
4273427	+	1,0,0,0
4275445	-	1,0,0,0
4275470	+	1,0,0,0
4276123	-	1,0,0,0
4276342	+	1,0,0,0
4277940	+	1,0,0,0
4285413	-	1,0,0,0
4285306	+	0,0,0,1
4292397	+	1,0,0,0
4295171	-	1,0,0,0
4311041	-	1,0,0,0
4311282	+	1,0,0,0
4311922	+	0,0,1,0
4323788	-	1,0,0,0
4324856	-	1,0,0,0
4328431	+	1,0,0,0
4332313	-	1,0,0,0
4336019	-	1,0,0,0
4339667	-	1,0,0,0
4339911	+	1,0,0,0
4347282	+	0,0,0,1
4349837	+	1,0,0,0
4352758	-	1,0,0,0
4361352	-	0,1,0,0
4363413	-	1,0,0,0
4364855	-	1,0,0,0
4366454	-	1,0,0,0
4364917	+	0,0,0,1
4366627	+	1,0,0,0
4368477	-	1,0,0,0
4368640	+	1,0,0,0
4370787	+	1,0,0,0
4373725	-	0,1,0,0
4374048	-	1,0,0,0
4373589	+	1,0,0,0
4373679	+	0,1,0,0
4374534	+	0,1,0,0
4375770	-	1,0,0,0
4380437	-	0,1,0,0
4380502	-	1,0,0,0
4380523	+	1,0,0,0
4380641	+	0,1,0,0
4389611	-	1,0,0,0
4389552	+	1,0,0,0
4390243	+	0,1,0,0
4390333	+	0,1,0,0
4392114	-	1,0,0,0
4391701	+	1,0,0,0
4393202	+	0,0,1,0
4395124	+	0,0,1,0
4396857	+	0,0,1,0
4397076	+	0,0,1,0
4397825	+	0,0,1,0
4402689	+	0,1,0,0
4404192	+	0,1,0,0
4412273	+	1,0,0,0
4414786	-	0,0,1,0
4414891	-	1,0,0,0
4414916	+	1,0,0,0
4416950	-	0,0,1,0
4417661	-	1,0,0,0
4422865	-	1,0,0,0
4423049	+	1,0,0,0
4424000	-	0,0,0,1
4426765	-	0,1,0,0
4426926	-	1,0,0,0
4426931	+	1,0,0,0
4427753	-	0,0,0,1
4427804	+	1,0,0,0
4431140	-	0,1,0,0
4432074	-	1,0,0,0
